date,state,cases,deaths
2020-05-25,North Dakota,2457,54
2020-05-25,Northern Mariana Islands,22,2
2020-05-25,Ohio,32477,1987
2020-05-25,Oklahoma,6090,313
2020-05-25,Oregon,3949,148
2020-05-25,Pennsylvania,72356,5159
2020-05-25,Puerto Rico,3260,129
2020-05-25,Rhode Island,14065,608
2020-05-25,South Carolina,10178,440
2020-05-25,South Dakota,4586,50
2020-05-25,Tennessee,20533,334
2020-05-25,Texas,56490,1536
2020-05-25,Utah,8521,98
2020-05-25,Vermont,962,54
2020-05-25,Virgin Islands,69,6
2020-05-25,Virginia,37703,1207
2020-05-25,Washington,21265,1076
2020-05-25,West Virginia,1782,73
2020-05-25,Wisconsin,15646,514
2020-05-25,Wyoming,843,12
2020-05-26,Alabama,15650,580
2020-05-26,Alaska,416,8
2020-05-26,Arizona,16783,807
2020-05-26,Arkansas,6180,119
2020-05-26,California,99924,3859
2020-05-26,Colorado,24553,1352
2020-05-26,Connecticut,41303,3769
2020-05-26,Delaware,9066,335
2020-05-26,District of Columbia,8334,440
2020-05-26,Florida,52247,2258
2020-05-26,Georgia,42066,1867
2020-05-26,Guam,1139,6
2020-05-26,Hawaii,633,17
2020-05-26,Idaho,2699,81
2020-05-26,Illinois,113486,4960
2020-05-26,Indiana,32856,2004
2020-05-26,Iowa,17999,480
2020-05-26,Kansas,9352,204
2020-05-26,Kentucky,9175,407
2020-05-26,Louisiana,38252,2701
2020-05-26,Maine,2109,79
2020-05-26,Maryland,48290,2333
2020-05-26,Massachusetts,93693,6473
2020-05-26,Michigan,55040,5266
2020-05-26,Minnesota,21969,908
2020-05-26,Mississippi,13731,652
2020-05-26,Missouri,12437,698
2020-05-26,Montana,479,17
2020-05-26,Nebraska,12618,160
2020-05-26,Nevada,8059,396
2020-05-26,New Hampshire,4231,214
2020-05-26,New Jersey,155764,11191
2020-05-26,New Mexico,7130,325
2020-05-26,New York,368669,29241
2020-05-26,North Carolina,24188,789
2020-05-26,North Dakota,2422,54
2020-05-26,Northern Mariana Islands,22,2
2020-05-26,Ohio,33006,2002
2020-05-26,Oklahoma,6137,318
2020-05-26,Oregon,3968,148
2020-05-26,Pennsylvania,72873,5175
2020-05-26,Puerto Rico,3324,129
2020-05-26,Rhode Island,14210,634
2020-05-26,South Carolina,10416,446
2020-05-26,South Dakota,4653,50
2020-05-26,Tennessee,20960,339
2020-05-26,Texas,57573,1552
2020-05-26,Utah,8622,101
2020-05-26,Vermont,967,54
2020-05-26,Virgin Islands,69,6
2020-05-26,Virginia,39315,1235
2020-05-26,Washington,21538,1091
2020-05-26,West Virginia,1854,74
2020-05-26,Wisconsin,15923,517
2020-05-26,Wyoming,850,13
2020-05-27,Alabama,16032,583
2020-05-27,Alaska,417,8
2020-05-27,Arizona,17262,831
2020-05-27,Arkansas,6277,120
2020-05-27,California,101873,3961
2020-05-27,Colorado,24775,1393
2020-05-27,Connecticut,41288,3803
2020-05-27,Delaware,9096,344
2020-05-27,District of Columbia,8406,445
2020-05-27,Florida,52626,2318
2020-05-27,Georgia,42713,1904
2020-05-27,Guam,1140,6
2020-05-27,Hawaii,634,17
2020-05-27,Idaho,2731,82
2020-05-27,Illinois,114612,5118
2020-05-27,Indiana,33242,2030
2020-05-27,Iowa,18446,496
2020-05-27,Kansas,9453,207
2020-05-27,Kentucky,9313,420
2020-05-27,Louisiana,38694,2722
2020-05-27,Maine,2137,81
2020-05-27,Maryland,49042,2392
2020-05-27,Massachusetts,94220,6547
2020-05-27,Michigan,55544,5334
2020-05-27,Minnesota,22474,942
2020-05-27,Mississippi,14044,670
2020-05-27,Missouri,12624,705
2020-05-27,Montana,481,17
2020-05-27,Nebraska,12975,168
2020-05-27,Nevada,8150,402
2020-05-27,New Hampshire,4286,223
2020-05-27,New Jersey,156628,11339
2020-05-27,New Mexico,7252,329
2020-05-27,New York,369801,29339
2020-05-27,North Carolina,24787,827
2020-05-27,North Dakota,2442,59
2020-05-27,Northern Mariana Islands,22,2
2020-05-27,Ohio,33439,2044
2020-05-27,Oklahoma,6229,322
2020-05-27,Oregon,4041,148
2020-05-27,Pennsylvania,73646,5290
2020-05-27,Puerto Rico,3397,129
2020-05-27,Rhode Island,14353,655
2020-05-27,South Carolina,10623,466
2020-05-27,South Dakota,4710,54
2020-05-27,Tennessee,21360,353
2020-05-27,Texas,59105,1598
2020-05-27,Utah,8710,105
2020-05-27,Vermont,971,54
2020-05-27,Virgin Islands,69,6
2020-05-27,Virginia,40220,1280
2020-05-27,Washington,21825,1106
2020-05-27,West Virginia,1899,74
2020-05-27,Wisconsin,16565,539
2020-05-27,Wyoming,860,14
2020-05-28,Alabama,16530,591
2020-05-28,Alaska,430,8
2020-05-28,Arizona,17763,857
2020-05-28,Arkansas,6538,125
2020-05-28,California,104071,4042
2020-05-28,Colorado,25116,1422
2020-05-28,Connecticut,41559,3826
2020-05-28,Delaware,9171,345
2020-05-28,District of Columbia,8492,453
2020-05-28,Florida,53277,2363
2020-05-28,Georgia,43363,1942
2020-05-28,Guam,1141,6
2020-05-28,Hawaii,637,17
2020-05-28,Idaho,2770,82
2020-05-28,Illinois,116128,5225
2020-05-28,Indiana,33885,2068
2020-05-28,Iowa,18672,510
2020-05-28,Kansas,9513,209
2020-05-28,Kentucky,9510,424
2020-05-28,Louisiana,38907,2740
2020-05-28,Maine,2189,84
2020-05-28,Maryland,50334,2428
2020-05-28,Massachusetts,94895,6640
2020-05-28,Michigan,55944,5372
2020-05-28,Minnesota,22957,977
2020-05-28,Mississippi,14372,693
2020-05-28,Missouri,12815,715
2020-05-28,Montana,485,17
2020-05-28,Nebraska,13260,170
2020-05-28,Nevada,8247,410
2020-05-28,New Hampshire,4389,232
2020-05-28,New Jersey,157815,11401
2020-05-28,New Mexico,7364,335
2020-05-28,New York,371559,29438
2020-05-28,North Carolina,25616,859
2020-05-28,North Dakota,2484,60
2020-05-28,Northern Mariana Islands,22,2
2020-05-28,Ohio,33915,2098
2020-05-28,Oklahoma,6270,326
2020-05-28,Oregon,4087,151
2020-05-28,Pennsylvania,74312,5397
2020-05-28,Puerto Rico,3486,131
2020-05-28,Rhode Island,14494,677
2020-05-28,South Carolina,10788,470
2020-05-28,South Dakota,4793,54
2020-05-28,Tennessee,21763,352
2020-05-28,Texas,60820,1618
2020-05-28,Utah,8953,106
2020-05-28,Vermont,974,55
2020-05-28,Virgin Islands,69,6
2020-05-28,Virginia,41370,1337
2020-05-28,Washington,22091,1116
2020-05-28,West Virginia,1935,74
2020-05-28,Wisconsin,17211,550
2020-05-28,Wyoming,876,15
2020-05-29,Alabama,17031,610
2020-05-29,Alaska,436,8
2020-05-29,Arizona,18465,885
2020-05-29,Arkansas,6777,132
2020-05-29,California,107043,4144
2020-05-29,Colorado,25602,1437
2020-05-29,Connecticut,41762,3868
2020-05-29,Delaware,9236,356
2020-05-29,District of Columbia,8538,460
2020-05-29,Florida,54489,2412
2020-05-29,Georgia,43888,1953
2020-05-29,Guam,1141,6
2020-05-29,Hawaii,639,17
2020-05-29,Idaho,2804,82
2020-05-29,Illinois,117794,5308
2020-05-29,Indiana,34399,2110
2020-05-29,Iowa,19019,525
2020-05-29,Kansas,9826,209
2020-05-29,Kentucky,9688,434
2020-05-29,Louisiana,38907,2766
2020-05-29,Maine,2226,85
2020-05-29,Maryland,51631,2466
2020-05-29,Massachusetts,95512,6718
2020-05-29,Michigan,56589,5406
2020-05-29,Minnesota,23541,1006
2020-05-29,Mississippi,14790,710
2020-05-29,Missouri,12949,740
2020-05-29,Montana,493,17
2020-05-29,Nebraska,13654,177
2020-05-29,Nevada,8375,415
2020-05-29,New Hampshire,4492,238
2020-05-29,New Jersey,158844,11531
2020-05-29,New Mexico,7493,344
2020-05-29,New York,373108,29535
2020-05-29,North Carolina,26735,888
2020-05-29,North Dakota,2523,62
2020-05-29,Northern Mariana Islands,22,2
2020-05-29,Ohio,34566,2131
2020-05-29,Oklahoma,6338,329
2020-05-29,Oregon,4133,151
2020-05-29,Pennsylvania,75073,5467
2020-05-29,Puerto Rico,3647,132
2020-05-29,Rhode Island,14635,693
2020-05-29,South Carolina,11131,483
2020-05-29,South Dakota,4866,59
2020-05-29,Tennessee,22199,356
2020-05-29,Texas,62073,1645
2020-05-29,Utah,9282,107
2020-05-29,Vermont,975,55
2020-05-29,Virgin Islands,69,6
2020-05-29,Virginia,42502,1357
2020-05-29,Washington,22377,1120
2020-05-29,West Virginia,1972,74
2020-05-29,Wisconsin,17784,569
2020-05-29,Wyoming,891,15
2020-05-30,Alabama,17359,618
2020-05-30,Alaska,441,8
2020-05-30,Arizona,19255,903
2020-05-30,Arkansas,7013,133
2020-05-30,California,110100,4214
2020-05-30,Colorado,26084,1443
2020-05-30,Connecticut,42022,3912
2020-05-30,Delaware,9422,361
2020-05-30,District of Columbia,8717,462
2020-05-30,Florida,55416,2446
2020-05-30,Georgia,44336,1973
2020-05-30,Guam,1141,6
2020-05-30,Hawaii,641,17
2020-05-30,Idaho,2840,82
2020-05-30,Illinois,119290,5368
2020-05-30,Indiana,35064,2125
2020-05-30,Iowa,19336,531
2020-05-30,Kansas,9847,209
2020-05-30,Kentucky,9887,441
2020-05-30,Louisiana,39682,2785
2020-05-30,Maine,2282,89
2020-05-30,Maryland,52662,2509
2020-05-30,Massachusetts,96301,6768
2020-05-30,Michigan,56848,5463
2020-05-30,Minnesota,24200,1036
2020-05-30,Mississippi,15229,723
2020-05-30,Missouri,13118,782
2020-05-30,Montana,505,17
2020-05-30,Nebraska,13905,177
2020-05-30,Nevada,8519,417
2020-05-30,New Hampshire,4545,242
2020-05-30,New Jersey,159608,11634
2020-05-30,New Mexico,7624,351
2020-05-30,New York,374471,29612
2020-05-30,North Carolina,27761,903
2020-05-30,North Dakota,2557,63
2020-05-30,Northern Mariana Islands,22,2
2020-05-30,Ohio,35034,2149
2020-05-30,Oklahoma,6418,334
2020-05-30,Oregon,4185,153
2020-05-30,Pennsylvania,75789,5537
2020-05-30,Puerto Rico,3718,133
2020-05-30,Rhode Island,14819,711
2020-05-30,South Carolina,11394,487
2020-05-30,South Dakota,4960,62
2020-05-30,Tennessee,22676,360
2020-05-30,Texas,63396,1676
2020-05-30,Utah,9551,112
2020-05-30,Vermont,977,55
2020-05-30,Virgin Islands,70,6
2020-05-30,Virginia,43580,1369
2020-05-30,Washington,22618,1126
2020-05-30,West Virginia,1989,75
2020-05-30,Wisconsin,18249,588
2020-05-30,Wyoming,898,16
2020-05-31,Alabama,17952,630
2020-05-31,Alaska,469,8
2020-05-31,Arizona,19936,906
2020-05-31,Arkansas,7253,133
2020-05-31,California,113114,4242
2020-05-31,Colorado,26364,1445
2020-05-31,Connecticut,42201,3944
2020-05-31,Delaware,9498,366
2020-05-31,District of Columbia,8801,466
2020-05-31,Florida,56155,2450
2020-05-31,Georgia,45051,2019
2020-05-31,Guam,1144,6
2020-05-31,Hawaii,642,17
2020-05-31,Idaho,2855,82
2020-05-31,Illinois,120588,5426
2020-05-31,Indiana,35429,2134
2020-05-31,Iowa,19621,537
2020-05-31,Kansas,9878,211
2020-05-31,Kentucky,9937,441
2020-05-31,Louisiana,40021,2791
2020-05-31,Maine,2325,89
2020-05-31,Maryland,53456,2532
2020-05-31,Massachusetts,96965,6846
2020-05-31,Michigan,57355,5491
2020-05-31,Minnesota,24860,1050
2020-05-31,Mississippi,15501,734
2020-05-31,Missouri,13297,784
2020-05-31,Montana,515,17
2020-05-31,Nebraska,14101,178
2020-05-31,Nevada,8628,419
2020-05-31,New Hampshire,4651,245
2020-05-31,New Jersey,160445,11698
2020-05-31,New Mexico,7689,356
2020-05-31,New York,375575,29699
2020-05-31,North Carolina,28686,911
2020-05-31,North Dakota,2580,64
2020-05-31,Northern Mariana Islands,22,2
2020-05-31,Ohio,35513,2155
2020-05-31,Oklahoma,6506,334
2020-05-31,Oregon,4243,153
2020-05-31,Pennsylvania,76218,5555
2020-05-31,Puerto Rico,3776,136
2020-05-31,Rhode Island,14928,718
2020-05-31,South Carolina,11861,494
2020-05-31,South Dakota,4993,62
2020-05-31,Tennessee,22832,360
2020-05-31,Texas,64974,1683
2020-05-31,Utah,9829,113
2020-05-31,Vermont,981,55
2020-05-31,Virgin Islands,70,6
2020-05-31,Virginia,44576,1374
2020-05-31,Washington,22814,1126
2020-05-31,West Virginia,2010,75
2020-05-31,Wisconsin,18418,594
2020-05-31,Wyoming,903,16
2020-06-01,Alabama,18534,646
2020-06-01,Alaska,476,8
2020-06-01,Arizona,20123,918
2020-06-01,Arkansas,7443,133
2020-06-01,California,115643,4287
2020-06-01,Colorado,26563,1458
2020-06-01,Connecticut,42740,3964
2020-06-01,Delaware,9605,368
2020-06-01,District of Columbia,8857,468
2020-06-01,Florida,56822,2459
2020-06-01,Georgia,45757,2057
2020-06-01,Guam,1144,6
2020-06-01,Hawaii,642,17
2020-06-01,Idaho,2908,83
2020-06-01,Illinois,121666,5458
2020-06-01,Indiana,35684,2142
2020-06-01,Iowa,19789,558
2020-06-01,Kansas,10103,217
2020-06-01,Kentucky,10150,445
2020-06-01,Louisiana,40452,2801
2020-06-01,Maine,2349,89
2020-06-01,Maryland,54035,2552
2020-06-01,Massachusetts,100805,7035
2020-06-01,Michigan,58435,5525
2020-06-01,Minnesota,25218,1060
2020-06-01,Mississippi,15752,739
2020-06-01,Missouri,13523,786
2020-06-01,Montana,519,17
2020-06-01,Nebraska,14345,183
2020-06-01,Nevada,8701,420
2020-06-01,New Hampshire,4685,245
2020-06-01,New Jersey,160918,11721
2020-06-01,New Mexico,7800,362
2020-06-01,New York,376520,29766
2020-06-01,North Carolina,29368,923
2020-06-01,North Dakota,2628,64
2020-06-01,Northern Mariana Islands,22,2
2020-06-01,Ohio,35984,2206
2020-06-01,Oklahoma,6573,334
2020-06-01,Oregon,4303,154
2020-06-01,Pennsylvania,76734,5574
2020-06-01,Puerto Rico,3873,136
2020-06-01,Rhode Island,14991,720
2020-06-01,South Carolina,12148,500
2020-06-01,South Dakota,5034,62
2020-06-01,Tennessee,23242,361
2020-06-01,Texas,66081,1695
2020-06-01,Utah,10026,113
2020-06-01,Vermont,983,55
2020-06-01,Virgin Islands,70,6
2020-06-01,Virginia,45366,1391
2020-06-01,Washington,23272,1133
2020-06-01,West Virginia,2028,76
2020-06-01,Wisconsin,18556,597
2020-06-01,Wyoming,910,17
2020-06-02,Alabama,18771,653
2020-06-02,Alaska,497,8
2020-06-02,Arizona,21250,943
2020-06-02,Arkansas,7818,136
2020-06-02,California,118081,4360
2020-06-02,Colorado,26774,1474
2020-06-02,Connecticut,42979,3972
2020-06-02,Delaware,9685,373
2020-06-02,District of Columbia,8886,470
2020-06-02,Florida,57439,2529
2020-06-02,Georgia,46063,2070
2020-06-02,Guam,1146,6
2020-06-02,Hawaii,643,17
2020-06-02,Idaho,2935,83
2020-06-02,Illinois,123244,5567
2020-06-02,Indiana,36129,2197
2020-06-02,Iowa,20017,564
2020-06-02,Kansas,10143,227
2020-06-02,Kentucky,10287,451
2020-06-02,Louisiana,40857,2835
2020-06-02,Maine,2377,94
2020-06-02,Maryland,54831,2597
2020-06-02,Massachusetts,101163,7085
2020-06-02,Michigan,58680,5562
2020-06-02,Minnesota,25518,1082
2020-06-02,Mississippi,16020,767
2020-06-02,Missouri,13822,797
2020-06-02,Montana,523,17
2020-06-02,Nebraska,14611,187
2020-06-02,Nevada,8858,420
2020-06-02,New Hampshire,4749,256
2020-06-02,New Jersey,161545,11770
2020-06-02,New Mexico,8024,367
2020-06-02,New York,377881,29847
2020-06-02,North Carolina,30052,950
2020-06-02,North Dakota,2649,68
2020-06-02,Northern Mariana Islands,23,2
2020-06-02,Ohio,36350,2258
2020-06-02,Oklahoma,6692,339
2020-06-02,Oregon,4338,157
2020-06-02,Pennsylvania,77315,5670
2020-06-02,Puerto Rico,3935,138
2020-06-02,Rhode Island,15112,732
2020-06-02,South Carolina,12415,501
2020-06-02,South Dakota,5066,62
2020-06-02,Tennessee,24498,378
2020-06-02,Texas,67966,1732
2020-06-02,Utah,10237,113
2020-06-02,Vermont,988,55
2020-06-02,Virgin Islands,70,6
2020-06-02,Virginia,46202,1406
2020-06-02,Washington,23608,1139
2020-06-02,West Virginia,2056,78
2020-06-02,Wisconsin,18949,610
2020-06-02,Wyoming,912,17
2020-06-03,Alabama,18851,653
2020-06-03,Alaska,516,8
2020-06-03,Arizona,22245,983
2020-06-03,Arkansas,8067,142
2020-06-03,California,120407,4422
2020-06-03,Colorado,27046,1494
2020-06-03,Connecticut,43091,3989
2020-06-03,Delaware,9712,375
2020-06-03,District of Columbia,9016,473
2020-06-03,Florida,58756,2565
2020-06-03,Georgia,46711,2092
2020-06-03,Guam,1146,6
2020-06-03,Hawaii,643,17
2020-06-03,Idaho,2990,83
2020-06-03,Illinois,124279,5665
2020-06-03,Indiana,36609,2207
2020-06-03,Iowa,20376,574
2020-06-03,Kansas,10281,227
2020-06-03,Kentucky,10485,458
2020-06-03,Louisiana,41244,2870
2020-06-03,Maine,2418,95
2020-06-03,Maryland,55617,2641
2020-06-03,Massachusetts,101592,7152
2020-06-03,Michigan,58990,5579
2020-06-03,Minnesota,25881,1097
2020-06-03,Mississippi,16322,782
2020-06-03,Missouri,14020,801
2020-06-03,Montana,525,17
2020-06-03,Nebraska,14866,189
2020-06-03,Nevada,8950,429
2020-06-03,New Hampshire,4795,265
2020-06-03,New Jersey,162068,11880
2020-06-03,New Mexico,8140,375
2020-06-03,New York,378924,29918
2020-06-03,North Carolina,31013,971
2020-06-03,North Dakota,2682,69
2020-06-03,Northern Mariana Islands,24,2
2020-06-03,Ohio,36792,2299
2020-06-03,Oklahoma,6805,341
2020-06-03,Oregon,4399,159
2020-06-03,Pennsylvania,77871,5742
2020-06-03,Puerto Rico,4023,140
2020-06-03,Rhode Island,15219,742
2020-06-03,South Carolina,12651,518
2020-06-03,South Dakota,5161,62
2020-06-03,Tennessee,25024,386
2020-06-03,Texas,69546,1766
2020-06-03,Utah,10558,117
2020-06-03,Vermont,990,55
2020-06-03,Virgin Islands,71,6
2020-06-03,Virginia,46867,1427
2020-06-03,Washington,23776,1145
2020-06-03,West Virginia,2077,78
2020-06-03,Wisconsin,19614,618
2020-06-03,Wyoming,915,17
2020-06-04,Alabama,19072,653
2020-06-04,Alaska,542,8
2020-06-04,Arizona,22818,1000
2020-06-04,Arkansas,8425,151
2020-06-04,California,122917,4484
2020-06-04,Colorado,27346,1512
2020-06-04,Connecticut,43239,4007
2020-06-04,Delaware,9746,386
2020-06-04,District of Columbia,9120,475
2020-06-04,Florida,60175,2606
2020-06-04,Georgia,47528,2116
2020-06-04,Guam,1148,6
2020-06-04,Hawaii,644,17
2020-06-04,Idaho,3054,83
2020-06-04,Illinois,125149,5772
2020-06-04,Indiana,37005,2231
2020-06-04,Iowa,20943,590
2020-06-04,Kansas,10332,230
2020-06-04,Kentucky,10781,469
2020-06-04,Louisiana,41673,2883
2020-06-04,Maine,2446,95
2020-06-04,Maryland,56490,2668
2020-06-04,Massachusetts,102063,7201
2020-06-04,Michigan,59215,5604
2020-06-04,Minnesota,26284,1126
2020-06-04,Mississippi,16560,794
2020-06-04,Missouri,14286,806
2020-06-04,Montana,537,17
2020-06-04,Nebraska,15117,193
2020-06-04,Nevada,9118,429
2020-06-04,New Hampshire,4876,273
2020-06-04,New Jersey,162530,11970
2020-06-04,New Mexico,8353,383
2020-06-04,New York,379977,30011
2020-06-04,North Carolina,32276,993
2020-06-04,North Dakota,2709,69
2020-06-04,Northern Mariana Islands,26,2
2020-06-04,Ohio,37282,2339
2020-06-04,Oklahoma,6907,344
2020-06-04,Oregon,4475,159
2020-06-04,Pennsylvania,78428,5862
2020-06-04,Puerto Rico,4508,140
2020-06-04,Rhode Island,15325,756
2020-06-04,South Carolina,13005,525
2020-06-04,South Dakota,5247,64
2020-06-04,Tennessee,25374,401
2020-06-04,Texas,71330,1793
2020-06-04,Utah,10858,117
2020-06-04,Vermont,1026,55
2020-06-04,Virgin Islands,71,6
2020-06-04,Virginia,47817,1444
2020-06-04,Washington,23999,1150
2020-06-04,West Virginia,2102,79
2020-06-04,Wisconsin,20075,627
2020-06-04,Wyoming,921,17
2020-06-05,Alabama,19387,676
2020-06-05,Alaska,565,8
2020-06-05,Arizona,24369,1016
2020-06-05,Arkansas,8651,152
2020-06-05,California,126510,4550
2020-06-05,Colorado,27601,1524
2020-06-05,Connecticut,43460,4038
2020-06-05,Delaware,9773,388
2020-06-05,District of Columbia,9199,479
2020-06-05,Florida,61480,2659
2020-06-05,Georgia,48280,2143
2020-06-05,Guam,1148,6
2020-06-05,Hawaii,653,17
2020-06-05,Idaho,3111,83
2020-06-05,Illinois,126317,5834
2020-06-05,Indiana,37499,2258
2020-06-05,Iowa,21332,597
2020-06-05,Kansas,10493,233
2020-06-05,Kentucky,11051,476
2020-06-05,Louisiana,42100,2912
2020-06-05,Maine,2482,98
2020-06-05,Maryland,57407,2702
2020-06-05,Massachusetts,102557,7235
2020-06-05,Michigan,63744,5854
2020-06-05,Minnesota,26991,1159
2020-06-05,Mississippi,16769,803
2020-06-05,Missouri,14515,816
2020-06-05,Montana,539,18
2020-06-05,Nebraska,15379,193
2020-06-05,Nevada,9306,436
2020-06-05,New Hampshire,4953,278
2020-06-05,New Jersey,163336,12049
2020-06-05,New Mexico,8672,387
2020-06-05,New York,381019,30066
2020-06-05,North Carolina,33417,1001
2020-06-05,North Dakota,2748,74
2020-06-05,Northern Mariana Islands,26,2
2020-06-05,Ohio,37758,2355
2020-06-05,Oklahoma,7004,345
2020-06-05,Oregon,4585,161
2020-06-05,Pennsylvania,78908,5952
2020-06-05,Puerto Rico,4620,141
2020-06-05,Rhode Island,15441,772
2020-06-05,South Carolina,13453,538
2020-06-05,South Dakota,5277,65
2020-06-05,Tennessee,25799,405
2020-06-05,Texas,73323,1821
2020-06-05,Utah,11344,120
2020-06-05,Vermont,1027,55
2020-06-05,Virgin Islands,71,6
2020-06-05,Virginia,48491,1452
2020-06-05,Washington,24546,1160
2020-06-05,West Virginia,2119,84
2020-06-05,Wisconsin,20427,634
2020-06-05,Wyoming,933,17
2020-06-06,Alabama,20043,689
2020-06-06,Alaska,579,8
2020-06-06,Arizona,25517,1046
2020-06-06,Arkansas,9101,154
2020-06-06,California,129147,4626
2020-06-06,Colorado,27834,1527
2020-06-06,Connecticut,43818,4055
2020-06-06,Delaware,9845,390
2020-06-06,District of Columbia,9269,483
2020-06-06,Florida,62750,2687
2020-06-06,Georgia,48943,2147
2020-06-06,Guam,1148,6
2020-06-06,Hawaii,661,17
2020-06-06,Idaho,3139,83
2020-06-06,Illinois,127251,5898
2020-06-06,Indiana,37928,2292
2020-06-06,Iowa,21527,602
2020-06-06,Kansas,10517,234
2020-06-06,Kentucky,11359,480
2020-06-06,Louisiana,42597,2925
2020-06-06,Maine,2524,98
2020-06-06,Maryland,58099,2740
2020-06-06,Massachusetts,103132,7289
2020-06-06,Michigan,64196,5894
2020-06-06,Minnesota,27512,1181
2020-06-06,Mississippi,17034,811
2020-06-06,Missouri,14659,823
2020-06-06,Montana,540,18
2020-06-06,Nebraska,15543,196
2020-06-06,Nevada,9494,437
2020-06-06,New Hampshire,5019,283
2020-06-06,New Jersey,163893,12106
2020-06-06,New Mexico,8800,392
2020-06-06,New York,382102,30123
2020-06-06,North Carolina,34809,1020
2020-06-06,North Dakota,2819,75
2020-06-06,Northern Mariana Islands,26,2
2020-06-06,Ohio,38111,2370
2020-06-06,Oklahoma,7060,347
2020-06-06,Oregon,4672,163
2020-06-06,Pennsylvania,79507,5986
2020-06-06,Puerto Rico,4915,142
2020-06-06,Rhode Island,15441,772
2020-06-06,South Carolina,13916,545
2020-06-06,South Dakota,5367,65
2020-06-06,Tennessee,26359,413
2020-06-06,Texas,75077,1840
2020-06-06,Utah,11866,121
2020-06-06,Vermont,1046,55
2020-06-06,Virgin Islands,71,6
2020-06-06,Virginia,49350,1459
2020-06-06,Washington,24767,1163
2020-06-06,West Virginia,2136,84
2020-06-06,Wisconsin,20701,646
2020-06-06,Wyoming,939,17
2020-06-07,Alabama,20500,692
2020-06-07,Alaska,588,8
2020-06-07,Arizona,26924,1048
2020-06-07,Arkansas,9426,154
2020-06-07,California,131997,4653
2020-06-07,Colorado,27987,1527
2020-06-07,Connecticut,43968,4071
2020-06-07,Delaware,9942,398
2020-06-07,District of Columbia,9332,489
2020-06-07,Florida,63930,2699
2020-06-07,Georgia,49371,2148
2020-06-07,Guam,1148,6
2020-06-07,Hawaii,663,17
2020-06-07,Idaho,3153,83
2020-06-07,Illinois,128070,5939
2020-06-07,Indiana,38328,2303
2020-06-07,Iowa,21794,606
2020-06-07,Kansas,10549,234
2020-06-07,Kentucky,11393,481
2020-06-07,Louisiana,42927,2936
2020-06-07,Maine,2570,99
2020-06-07,Maryland,58593,2749
2020-06-07,Massachusetts,103436,7316
2020-06-07,Michigan,64615,5898
2020-06-07,Minnesota,27897,1197
2020-06-07,Mississippi,17270,817
2020-06-07,Missouri,14985,823
2020-06-07,Montana,545,18
2020-06-07,Nebraska,15634,196
2020-06-07,Nevada,9673,438
2020-06-07,New Hampshire,5043,286
2020-06-07,New Jersey,164164,12176
2020-06-07,New Mexico,8940,396
2020-06-07,New York,382879,30183
2020-06-07,North Carolina,35663,1024
2020-06-07,North Dakota,2864,75
2020-06-07,Northern Mariana Islands,27,2
2020-06-07,Ohio,38476,2377
2020-06-07,Oklahoma,7151,348
2020-06-07,Oregon,4809,164
2020-06-07,Pennsylvania,80001,5997
2020-06-07,Puerto Rico,4985,142
2020-06-07,Rhode Island,15441,772
2020-06-07,South Carolina,14286,546
2020-06-07,South Dakota,5438,65
2020-06-07,Tennessee,26811,414
2020-06-07,Texas,75948,1846
2020-06-07,Utah,12084,121
2020-06-07,Vermont,1063,55
2020-06-07,Virgin Islands,71,6
2020-06-07,Virginia,50633,1471
2020-06-07,Washington,25064,1163
2020-06-07,West Virginia,2144,84
2020-06-07,Wisconsin,20950,648
2020-06-07,Wyoming,947,17
2020-06-08,Alabama,20925,718
2020-06-08,Alaska,607,8
2020-06-08,Arizona,27761,1052
2020-06-08,Arkansas,9740,155
2020-06-08,California,134287,4679
2020-06-08,Colorado,28169,1543
2020-06-08,Connecticut,44092,4084
2020-06-08,Delaware,9972,398
2020-06-08,District of Columbia,9389,491
2020-06-08,Florida,64896,2711
2020-06-08,Georgia,49995,2176
2020-06-08,Guam,1149,6
2020-06-08,Hawaii,664,17
2020-06-08,Idaho,3197,83
2020-06-08,Illinois,129543,6142
2020-06-08,Indiana,38553,2316
2020-06-08,Iowa,22111,623
2020-06-08,Kansas,10724,237
2020-06-08,Kentucky,11701,487
2020-06-08,Louisiana,43163,2944
2020-06-08,Maine,2588,99
2020-06-08,Maryland,59024,2776
2020-06-08,Massachusetts,103626,7353
2020-06-08,Michigan,64911,5916
2020-06-08,Minnesota,28235,1208
2020-06-08,Mississippi,17768,837
2020-06-08,Missouri,15159,832
2020-06-08,Montana,548,18
2020-06-08,Nebraska,15752,196
2020-06-08,Nevada,9815,442
2020-06-08,New Hampshire,5079,286
2020-06-08,New Jersey,164497,12214
2020-06-08,New Mexico,9062,400
2020-06-08,New York,383591,30239
2020-06-08,North Carolina,36581,1041
2020-06-08,North Dakota,2883,75
2020-06-08,Northern Mariana Islands,28,2
2020-06-08,Ohio,38837,2404
2020-06-08,Oklahoma,7206,348
2020-06-08,Oregon,4927,164
2020-06-08,Pennsylvania,80432,6007
2020-06-08,Puerto Rico,5046,142
2020-06-08,Rhode Island,15642,799
2020-06-08,South Carolina,14800,557
2020-06-08,South Dakota,5471,65
2020-06-08,Tennessee,27217,417
2020-06-08,Texas,77326,1856
2020-06-08,Utah,12378,124
2020-06-08,Vermont,1075,55
